Year,In_Bands,Tree,Accuracy
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,75,0.8672413793103448
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,76,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,77,0.8724137931034482
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,78,0.8689655172413793
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,79,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,80,0.8689655172413793
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,81,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,82,0.8689655172413793
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,83,0.8689655172413793
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,84,0.8637931034482759
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,85,0.8689655172413793
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,86,0.8637931034482759
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,87,0.8724137931034482
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,88,0.8741379310344828
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,89,0.8689655172413793
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,90,0.8724137931034482
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,91,0.8724137931034482
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,92,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,93,0.8637931034482759
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,94,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,95,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,96,0.8741379310344828
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,97,0.8741379310344828
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,98,0.8637931034482759
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,99,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,100,0.8672413793103448
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,101,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,102,0.8672413793103448
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,103,0.8672413793103448
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,104,0.8603448275862069
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,105,0.8672413793103448
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,106,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,107,0.8672413793103448
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,108,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,109,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,110,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,111,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,112,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,113,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,114,0.8637931034482759
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,115,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,116,0.8689655172413793
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,117,0.8655172413793103
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,118,0.8741379310344828
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,119,0.8706896551724138
1996_1998,Spectrum_Normalize_Fourier_Terrain_Meterology,120,0.8655172413793103
1999_2001,Spectrum,1,0.7928870292887029
1999_2001,Spectrum,2,0.7573221757322176
1999_2001,Spectrum,3,0.8200836820083682
1999_2001,Spectrum,4,0.8158995815899581
1999_2001,Spectrum,5,0.805439330543933
1999_2001,Spectrum,6,0.8284518828451883
1999_2001,Spectrum,7,0.8347280334728033
1999_2001,Spectrum,8,0.8096234309623431
1999_2001,Spectrum,9,0.8472803347280334
1999_2001,Spectrum,10,0.8242677824267782
1999_2001,Spectrum,11,0.8368200836820083
1999_2001,Spectrum,12,0.8368200836820083
1999_2001,Spectrum,13,0.8368200836820083
1999_2001,Spectrum,14,0.8305439330543933
1999_2001,Spectrum,15,0.8451882845188284
1999_2001,Spectrum,16,0.8305439330543933
1999_2001,Spectrum,17,0.8430962343096234
1999_2001,Spectrum,18,0.8221757322175732
1999_2001,Spectrum,19,0.8430962343096234
1999_2001,Spectrum,20,0.8347280334728033
1999_2001,Spectrum,21,0.8368200836820083
1999_2001,Spectrum,22,0.8347280334728033
1999_2001,Spectrum,23,0.8514644351464435
1999_2001,Spectrum,24,0.8535564853556485
1999_2001,Spectrum,25,0.8389121338912134
1999_2001,Spectrum,26,0.8368200836820083
1999_2001,Spectrum,27,0.8305439330543933
1999_2001,Spectrum,28,0.8410041841004184
1999_2001,Spectrum,29,0.8451882845188284
1999_2001,Spectrum,30,0.8410041841004184
1999_2001,Spectrum,31,0.8493723849372385
1999_2001,Spectrum,32,0.8410041841004184
1999_2001,Spectrum,33,0.8305439330543933
1999_2001,Spectrum,34,0.8326359832635983
1999_2001,Spectrum,35,0.8451882845188284
1999_2001,Spectrum,36,0.8347280334728033
1999_2001,Spectrum,37,0.8347280334728033
1999_2001,Spectrum,38,0.8493723849372385
1999_2001,Spectrum,39,0.8410041841004184
1999_2001,Spectrum,40,0.8305439330543933
1999_2001,Spectrum,41,0.8451882845188284
1999_2001,Spectrum,42,0.8326359832635983
1999_2001,Spectrum,43,0.8535564853556485
1999_2001,Spectrum,44,0.8493723849372385
1999_2001,Spectrum,45,0.8451882845188284
1999_2001,Spectrum,46,0.8430962343096234
1999_2001,Spectrum,47,0.8389121338912134
1999_2001,Spectrum,48,0.8263598326359832
1999_2001,Spectrum,49,0.8430962343096234
1999_2001,Spectrum,50,0.8430962343096234
1999_2001,Spectrum,51,0.8472803347280334
1999_2001,Spectrum,52,0.8493723849372385
1999_2001,Spectrum,53,0.8514644351464435
1999_2001,Spectrum,54,0.8389121338912134
1999_2001,Spectrum,55,0.8368200836820083
1999_2001,Spectrum,56,0.8514644351464435
1999_2001,Spectrum,57,0.8410041841004184
1999_2001,Spectrum,58,0.8514644351464435
1999_2001,Spectrum,59,0.8493723849372385
1999_2001,Spectrum,60,0.8305439330543933
1999_2001,Spectrum,61,0.8430962343096234
1999_2001,Spectrum,62,0.8368200836820083
1999_2001,Spectrum,63,0.8305439330543933
1999_2001,Spectrum,64,0.8347280334728033
1999_2001,Spectrum,65,0.8430962343096234
1999_2001,Spectrum,66,0.8410041841004184
1999_2001,Spectrum,67,0.8410041841004184
1999_2001,Spectrum,68,0.8410041841004184
1999_2001,Spectrum,69,0.8472803347280334
1999_2001,Spectrum,70,0.8451882845188284
1999_2001,Spectrum,71,0.8430962343096234
1999_2001,Spectrum,72,0.8284518828451883
1999_2001,Spectrum,73,0.8430962343096234
1999_2001,Spectrum,74,0.8493723849372385
1999_2001,Spectrum,75,0.8410041841004184
1999_2001,Spectrum,76,0.8410041841004184
1999_2001,Spectrum,77,0.8284518828451883
1999_2001,Spectrum,78,0.8410041841004184
1999_2001,Spectrum,79,0.8430962343096234
1999_2001,Spectrum,80,0.8451882845188284
1999_2001,Spectrum,81,0.8472803347280334
1999_2001,Spectrum,82,0.8430962343096234
1999_2001,Spectrum,83,0.8451882845188284
1999_2001,Spectrum,84,0.8514644351464435
1999_2001,Spectrum,85,0.8410041841004184
1999_2001,Spectrum,86,0.8347280334728033
1999_2001,Spectrum,87,0.8430962343096234
1999_2001,Spectrum,88,0.8472803347280334
1999_2001,Spectrum,89,0.8430962343096234
1999_2001,Spectrum,90,0.8430962343096234
1999_2001,Spectrum,91,0.8368200836820083
1999_2001,Spectrum,92,0.8451882845188284
1999_2001,Spectrum,93,0.8305439330543933
1999_2001,Spectrum,94,0.8514644351464435
1999_2001,Spectrum,95,0.8472803347280334
1999_2001,Spectrum,96,0.8514644351464435
1999_2001,Spectrum,97,0.8430962343096234
1999_2001,Spectrum,98,0.8389121338912134
1999_2001,Spectrum,99,0.8410041841004184
1999_2001,Spectrum,100,0.8389121338912134
1999_2001,Spectrum,101,0.8430962343096234
1999_2001,Spectrum,102,0.8410041841004184
1999_2001,Spectrum,103,0.8451882845188284
1999_2001,Spectrum,104,0.8368200836820083
1999_2001,Spectrum,105,0.8430962343096234
1999_2001,Spectrum,106,0.8410041841004184
1999_2001,Spectrum,107,0.8451882845188284
1999_2001,Spectrum,108,0.8326359832635983
1999_2001,Spectrum,109,0.8410041841004184
1999_2001,Spectrum,110,0.8514644351464435
1999_2001,Spectrum,111,0.8410041841004184
1999_2001,Spectrum,112,0.8389121338912134
1999_2001,Spectrum,113,0.8430962343096234
1999_2001,Spectrum,114,0.8430962343096234
1999_2001,Spectrum,115,0.8410041841004184
1999_2001,Spectrum,116,0.8493723849372385
1999_2001,Spectrum,117,0.8472803347280334
1999_2001,Spectrum,118,0.8451882845188284
1999_2001,Spectrum,119,0.8493723849372385
1999_2001,Spectrum,120,0.8410041841004184
1999_2001,Spectrum_Normalize,1,0.8158995815899581
1999_2001,Spectrum_Normalize,2,0.8117154811715481
1999_2001,Spectrum_Normalize,3,0.8242677824267782
1999_2001,Spectrum_Normalize,4,0.8242677824267782
1999_2001,Spectrum_Normalize,5,0.8556485355648535
1999_2001,Spectrum_Normalize,6,0.8305439330543933
1999_2001,Spectrum_Normalize,7,0.8535564853556485
1999_2001,Spectrum_Normalize,8,0.8284518828451883
1999_2001,Spectrum_Normalize,9,0.8493723849372385
1999_2001,Spectrum_Normalize,10,0.8556485355648535
1999_2001,Spectrum_Normalize,11,0.8472803347280334
1999_2001,Spectrum_Normalize,12,0.8535564853556485
1999_2001,Spectrum_Normalize,13,0.8598326359832636
1999_2001,Spectrum_Normalize,14,0.8577405857740585
1999_2001,Spectrum_Normalize,15,0.8577405857740585
1999_2001,Spectrum_Normalize,16,0.8451882845188284
1999_2001,Spectrum_Normalize,17,0.8535564853556485
1999_2001,Spectrum_Normalize,18,0.8389121338912134
1999_2001,Spectrum_Normalize,19,0.8702928870292888
1999_2001,Spectrum_Normalize,20,0.8451882845188284
1999_2001,Spectrum_Normalize,21,0.8514644351464435
1999_2001,Spectrum_Normalize,22,0.8451882845188284
1999_2001,Spectrum_Normalize,23,0.8577405857740585
1999_2001,Spectrum_Normalize,24,0.8493723849372385
1999_2001,Spectrum_Normalize,25,0.8702928870292888
1999_2001,Spectrum_Normalize,26,0.8410041841004184
1999_2001,Spectrum_Normalize,27,0.8661087866108786
1999_2001,Spectrum_Normalize,28,0.8493723849372385
1999_2001,Spectrum_Normalize,29,0.8682008368200836
1999_2001,Spectrum_Normalize,30,0.8598326359832636
1999_2001,Spectrum_Normalize,31,0.8619246861924686
1999_2001,Spectrum_Normalize,32,0.8619246861924686
1999_2001,Spectrum_Normalize,33,0.8577405857740585
1999_2001,Spectrum_Normalize,34,0.8556485355648535
1999_2001,Spectrum_Normalize,35,0.8493723849372385
1999_2001,Spectrum_Normalize,36,0.8535564853556485
1999_2001,Spectrum_Normalize,37,0.8535564853556485
1999_2001,Spectrum_Normalize,38,0.8472803347280334
1999_2001,Spectrum_Normalize,39,0.8535564853556485
1999_2001,Spectrum_Normalize,40,0.8514644351464435
1999_2001,Spectrum_Normalize,41,0.8556485355648535
1999_2001,Spectrum_Normalize,42,0.8556485355648535
1999_2001,Spectrum_Normalize,43,0.8598326359832636
1999_2001,Spectrum_Normalize,44,0.8619246861924686
1999_2001,Spectrum_Normalize,45,0.8577405857740585
1999_2001,Spectrum_Normalize,46,0.8368200836820083
1999_2001,Spectrum_Normalize,47,0.8514644351464435
1999_2001,Spectrum_Normalize,48,0.8514644351464435
1999_2001,Spectrum_Normalize,49,0.8472803347280334
1999_2001,Spectrum_Normalize,50,0.8472803347280334
1999_2001,Spectrum_Normalize,51,0.8619246861924686
1999_2001,Spectrum_Normalize,52,0.8577405857740585
1999_2001,Spectrum_Normalize,53,0.8598326359832636
1999_2001,Spectrum_Normalize,54,0.8535564853556485
1999_2001,Spectrum_Normalize,55,0.8577405857740585
1999_2001,Spectrum_Normalize,56,0.8640167364016736
1999_2001,Spectrum_Normalize,57,0.8598326359832636
1999_2001,Spectrum_Normalize,58,0.8535564853556485
1999_2001,Spectrum_Normalize,59,0.8577405857740585
1999_2001,Spectrum_Normalize,60,0.8577405857740585
1999_2001,Spectrum_Normalize,61,0.8577405857740585
1999_2001,Spectrum_Normalize,62,0.8577405857740585
1999_2001,Spectrum_Normalize,63,0.8598326359832636
1999_2001,Spectrum_Normalize,64,0.8598326359832636
1999_2001,Spectrum_Normalize,65,0.8556485355648535
1999_2001,Spectrum_Normalize,66,0.8556485355648535
1999_2001,Spectrum_Normalize,67,0.8556485355648535
1999_2001,Spectrum_Normalize,68,0.8598326359832636
1999_2001,Spectrum_Normalize,69,0.8702928870292888
1999_2001,Spectrum_Normalize,70,0.8535564853556485
1999_2001,Spectrum_Normalize,71,0.8514644351464435
1999_2001,Spectrum_Normalize,72,0.8619246861924686
1999_2001,Spectrum_Normalize,73,0.8598326359832636
1999_2001,Spectrum_Normalize,74,0.8577405857740585
1999_2001,Spectrum_Normalize,75,0.8640167364016736
1999_2001,Spectrum_Normalize,76,0.8598326359832636
1999_2001,Spectrum_Normalize,77,0.8556485355648535
1999_2001,Spectrum_Normalize,78,0.8556485355648535
1999_2001,Spectrum_Normalize,79,0.8577405857740585
1999_2001,Spectrum_Normalize,80,0.8619246861924686
1999_2001,Spectrum_Normalize,81,0.8577405857740585
1999_2001,Spectrum_Normalize,82,0.8640167364016736
1999_2001,Spectrum_Normalize,83,0.8640167364016736
1999_2001,Spectrum_Normalize,84,0.8598326359832636
1999_2001,Spectrum_Normalize,85,0.8535564853556485
1999_2001,Spectrum_Normalize,86,0.8514644351464435
1999_2001,Spectrum_Normalize,87,0.8577405857740585
1999_2001,Spectrum_Normalize,88,0.8577405857740585
1999_2001,Spectrum_Normalize,89,0.8577405857740585
1999_2001,Spectrum_Normalize,90,0.8535564853556485
1999_2001,Spectrum_Normalize,91,0.8598326359832636
1999_2001,Spectrum_Normalize,92,0.8619246861924686
1999_2001,Spectrum_Normalize,93,0.8640167364016736
1999_2001,Spectrum_Normalize,94,0.8577405857740585
1999_2001,Spectrum_Normalize,95,0.8640167364016736
1999_2001,Spectrum_Normalize,96,0.8640167364016736
1999_2001,Spectrum_Normalize,97,0.8535564853556485
1999_2001,Spectrum_Normalize,98,0.8535564853556485
1999_2001,Spectrum_Normalize,99,0.8577405857740585
1999_2001,Spectrum_Normalize,100,0.8577405857740585
1999_2001,Spectrum_Normalize,101,0.8598326359832636
1999_2001,Spectrum_Normalize,102,0.8598326359832636
1999_2001,Spectrum_Normalize,103,0.8535564853556485
1999_2001,Spectrum_Normalize,104,0.8619246861924686
1999_2001,Spectrum_Normalize,105,0.8619246861924686
1999_2001,Spectrum_Normalize,106,0.8577405857740585
1999_2001,Spectrum_Normalize,107,0.8640167364016736
1999_2001,Spectrum_Normalize,108,0.8640167364016736
1999_2001,Spectrum_Normalize,109,0.8598326359832636
1999_2001,Spectrum_Normalize,110,0.8598326359832636
1999_2001,Spectrum_Normalize,111,0.8577405857740585
1999_2001,Spectrum_Normalize,112,0.8556485355648535
1999_2001,Spectrum_Normalize,113,0.8598326359832636
1999_2001,Spectrum_Normalize,114,0.8514644351464435
1999_2001,Spectrum_Normalize,115,0.8577405857740585
1999_2001,Spectrum_Normalize,116,0.8640167364016736
1999_2001,Spectrum_Normalize,117,0.8535564853556485
1999_2001,Spectrum_Normalize,118,0.8556485355648535
1999_2001,Spectrum_Normalize,119,0.8556485355648535
1999_2001,Spectrum_Normalize,120,0.8556485355648535
1999_2001,Spectrum_Normalize_Fourier,1,0.7887029288702929
1999_2001,Spectrum_Normalize_Fourier,2,0.7656903765690377
1999_2001,Spectrum_Normalize_Fourier,3,0.8326359832635983
1999_2001,Spectrum_Normalize_Fourier,4,0.8305439330543933
1999_2001,Spectrum_Normalize_Fourier,5,0.8849372384937239
1999_2001,Spectrum_Normalize_Fourier,6,0.8514644351464435
1999_2001,Spectrum_Normalize_Fourier,7,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,8,0.8535564853556485
1999_2001,Spectrum_Normalize_Fourier,9,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,10,0.8242677824267782
1999_2001,Spectrum_Normalize_Fourier,11,0.8577405857740585
1999_2001,Spectrum_Normalize_Fourier,12,0.8556485355648535
1999_2001,Spectrum_Normalize_Fourier,13,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,14,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,15,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,16,0.8514644351464435
1999_2001,Spectrum_Normalize_Fourier,17,0.8430962343096234
1999_2001,Spectrum_Normalize_Fourier,18,0.8556485355648535
1999_2001,Spectrum_Normalize_Fourier,19,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,20,0.8493723849372385
1999_2001,Spectrum_Normalize_Fourier,21,0.8535564853556485
1999_2001,Spectrum_Normalize_Fourier,22,0.8640167364016736
1999_2001,Spectrum_Normalize_Fourier,23,0.8786610878661087
1999_2001,Spectrum_Normalize_Fourier,24,0.8514644351464435
1999_2001,Spectrum_Normalize_Fourier,25,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,26,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,27,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,28,0.8723849372384938
1999_2001,Spectrum_Normalize_Fourier,29,0.8640167364016736
1999_2001,Spectrum_Normalize_Fourier,30,0.8744769874476988
1999_2001,Spectrum_Normalize_Fourier,31,0.8702928870292888
1999_2001,Spectrum_Normalize_Fourier,32,0.8598326359832636
1999_2001,Spectrum_Normalize_Fourier,33,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,34,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,35,0.8577405857740585
1999_2001,Spectrum_Normalize_Fourier,36,0.8577405857740585
1999_2001,Spectrum_Normalize_Fourier,37,0.8640167364016736
1999_2001,Spectrum_Normalize_Fourier,38,0.8640167364016736
1999_2001,Spectrum_Normalize_Fourier,39,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,40,0.8556485355648535
1999_2001,Spectrum_Normalize_Fourier,41,0.8598326359832636
1999_2001,Spectrum_Normalize_Fourier,42,0.8807531380753139
1999_2001,Spectrum_Normalize_Fourier,43,0.8598326359832636
1999_2001,Spectrum_Normalize_Fourier,44,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,45,0.8661087866108786
1999_2001,Spectrum_Normalize_Fourier,46,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,47,0.8661087866108786
1999_2001,Spectrum_Normalize_Fourier,48,0.8535564853556485
1999_2001,Spectrum_Normalize_Fourier,49,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,50,0.8786610878661087
1999_2001,Spectrum_Normalize_Fourier,51,0.8598326359832636
1999_2001,Spectrum_Normalize_Fourier,52,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,53,0.8765690376569037
1999_2001,Spectrum_Normalize_Fourier,54,0.8640167364016736
1999_2001,Spectrum_Normalize_Fourier,55,0.8577405857740585
1999_2001,Spectrum_Normalize_Fourier,56,0.8577405857740585
1999_2001,Spectrum_Normalize_Fourier,57,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,58,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,59,0.8702928870292888
1999_2001,Spectrum_Normalize_Fourier,60,0.8556485355648535
1999_2001,Spectrum_Normalize_Fourier,61,0.8640167364016736
1999_2001,Spectrum_Normalize_Fourier,62,0.8577405857740585
1999_2001,Spectrum_Normalize_Fourier,63,0.8765690376569037
1999_2001,Spectrum_Normalize_Fourier,64,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,65,0.8744769874476988
1999_2001,Spectrum_Normalize_Fourier,66,0.8661087866108786
1999_2001,Spectrum_Normalize_Fourier,67,0.8702928870292888
1999_2001,Spectrum_Normalize_Fourier,68,0.8577405857740585
1999_2001,Spectrum_Normalize_Fourier,69,0.8661087866108786
1999_2001,Spectrum_Normalize_Fourier,70,0.8640167364016736
1999_2001,Spectrum_Normalize_Fourier,71,0.8723849372384938
1999_2001,Spectrum_Normalize_Fourier,72,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,73,0.8723849372384938
1999_2001,Spectrum_Normalize_Fourier,74,0.8661087866108786
1999_2001,Spectrum_Normalize_Fourier,75,0.8702928870292888
1999_2001,Spectrum_Normalize_Fourier,76,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,77,0.8577405857740585
1999_2001,Spectrum_Normalize_Fourier,78,0.8598326359832636
1999_2001,Spectrum_Normalize_Fourier,79,0.8828451882845189
1999_2001,Spectrum_Normalize_Fourier,80,0.8556485355648535
1999_2001,Spectrum_Normalize_Fourier,81,0.8682008368200836
1999_2001,Spectrum_Normalize_Fourier,82,0.8556485355648535
1999_2001,Spectrum_Normalize_Fourier,83,0.8744769874476988
1999_2001,Spectrum_Normalize_Fourier,84,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,85,0.8702928870292888
1999_2001,Spectrum_Normalize_Fourier,86,0.8640167364016736
1999_2001,Spectrum_Normalize_Fourier,87,0.8702928870292888
1999_2001,Spectrum_Normalize_Fourier,88,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,89,0.8723849372384938
1999_2001,Spectrum_Normalize_Fourier,90,0.8619246861924686
1999_2001,Spectrum_Normalize_Fourier,91,0.8702928870292888
